Id,SalePrice
2735,138392.9370737431
2736,144149.2100757491
2737,131873.58700896395
2738,165183.87457072487
2739,166111.5118609299
2740,158594.97632063305
2741,143290.16300990919
2742,167055.67097929947
2743,141402.1568061834
2744,153502.3535093707
2745,150340.9956476357
2746,134228.04706297358
2747,163651.41887628828
2748,149501.66980117865
2749,134661.3597592036
2750,135834.16202336797
2751,130899.30856255791
2752,225830.57221711797
2753,163646.2700534125
2754,225795.975977248
2755,168194.33306154294
2756,102259.75907544725
2757,116869.11122586408
2758,114114.33813237534
2759,168947.10279539946
2760,151495.2417746973
2761,152506.7817127801
2762,153880.61613062653
2763,175974.40600367007
2764,185004.65297582446
2765,214298.73520834872
2766,137067.9690850368
2767,110539.56515847317
2768,147094.83652250576
2769,138499.59967282382
2770,185773.58269387475
2771,131309.08610154843
2772,129048.9107769412
2773,164441.9081034991
2774,147988.6568203325
2775,133945.11701681314
2776,163321.1799952603
2777,191313.13453327818
2778,168895.45489166747
2779,151131.94682058637
2780,149755.9096972162
2781,129405.01903321403
2782,121748.42795259802
2783,111593.53071342189
2784,146262.20300153215
2785,152407.88993942563
2786,96434.20739407853
2787,151711.69062444515
2788,102988.06221250331
2789,204299.71211313928
2790,130194.87921253112
2791,147727.52093650756
2792,102532.70144252393
2793,161630.4221998699
2794,108160.89151049101
2795,136763.09674641612
2796,128715.98582363826
2797,198093.84554224298
2798,135020.90357724708
2799,138210.08744353312
2800,122800.59423207083
2801,148793.97776671074
2802,139944.11879622022
2803,195482.98313873148
2804,147377.32414605303
2805,127665.10744218397
2806,129575.73395672436
2807,174257.5640836819
2808,147758.84484966533
2809,147702.01652624476
2810,135741.1569905372
2811,155729.64737096836
2812,163707.1064421893
2813,182582.18693304912
2814,182044.13410084424
2815,131288.09602273745
2816,214758.0078550686
2817,147305.07342254865
2818,142454.36693593155
2819,184678.28299118
2820,138870.35310020758
2821,134305.34998956526
2822,200089.83013765936
2823,237306.2314559699
2824,169643.0979213362
2825,149063.3762095634
2826,135708.36390994047
2827,159913.01477067723
2828,186545.36472347812
2829,185746.7766124844
2830,229455.80841240415
2831,193851.59091496552
2832,189973.13245789794
2833,263080.38552811416
2834,201473.8571477281
2835,206894.97780211392
2836,195694.37042054467
2837,173085.3630020003
2838,147114.25829196104
2839,166418.78860362896
2840,200133.94388117717
2841,195970.76237446253
2842,199404.85096206577
2843,153889.8810491752
2844,185825.17152440432
2845,130752.0174684923
2846,198271.8781437784
2847,172768.69753280186
2848,229237.71830723688
2849,199338.8465404342
2850,262276.7506606265
2851,201991.30082831118
2852,218066.5240501913
2853,203679.8685291385
2854,154315.27018888047
2855,197502.4380770522
2856,197621.15531332354
2857,194807.15295499057
2858,194394.86866390583
2859,139078.92503918105
2860,143182.4186290973
2861,140382.04996190008
2862,198185.30699141487
2863,140963.00577546106
2864,208594.7567556123
2865,159187.76155096633
2866,193241.94417382148
2867,117975.57701071477
2868,165332.56581561762
2869,134660.14790915704
2870,144114.96260587597
2871,122185.79863308214
2872,82454.1403939162
2873,123933.3263749928
2874,143907.6327955359
2875,155840.1633704573
2876,178919.76602419492
2877,155290.5195466512
2878,182348.35486208583
2879,141681.30155151873
2880,137146.1712439467
2881,157535.54535806825
2882,147813.20411812363
2883,194589.94503111395
2884,210009.6727482892
2885,168967.82354864755
2886,159918.41836198815
2887,132684.8920303456
2888,164001.34008888344
2889,107719.15374162483
2890,113586.4947553274
2891,161367.65716874468
2892,90941.81544692715
2893,132968.99818364813
2894,96666.97592405153
2895,242836.99796914984
2896,241793.6623822194
2897,183624.8883510047
2898,186383.4441028716
2899,235990.61946098207
2900,165974.00811665936
2901,182561.01159514236
2902,171874.9933196063
2903,271737.7516066091
2904,316655.3129914989
2905,95242.93207043697
2906,203801.47374958365
2907,136198.62414764415
2908,130799.60393450408
2909,195621.77634870872
2910,107838.12314857761
2911,120239.15549774878
2912,142294.68897954538
2913,120618.20313084408
2914,114893.30359108148
2915,114893.30359108148
2916,120618.20313084408
2917,154097.91597035193
2918,127028.22111478809
2919,221393.5589259715
